Time (ps),3max_apo,3max,4lxz,4ly1,5iwg,5ix0
25770,1.301224,1.023047,0.951011,1.081307,1.332454,1.19127
25780,1.273733,1.107836,0.911736,1.167118,1.311778,1.255519
25790,1.324664,1.120276,0.919255,1.146823,1.202544,1.254501
25800,1.470757,1.164018,0.897986,1.120751,1.276115,1.182482
25810,1.356669,1.18687,0.93302,1.036527,1.257925,1.061396
25820,1.381763,1.194799,0.897915,1.064236,1.223896,1.228796
25830,1.368175,1.241476,0.982231,1.059749,1.244627,1.257023
25840,1.399775,1.206113,0.940967,1.069968,1.203714,1.269117
25850,1.208981,1.144637,0.951134,1.125271,1.314368,1.223391
25860,1.196328,1.118914,0.893726,1.095347,1.216959,1.187974
25870,1.1651,1.190858,0.989172,1.113126,1.296628,1.143429
25880,1.116262,1.195508,0.938016,1.035768,1.245369,1.223997
25890,1.14399,1.12735,1.037444,1.128202,1.265104,1.19318
25900,1.146738,1.162695,0.968985,1.163091,1.289415,1.291901
25910,1.219243,1.054886,0.990389,1.110038,1.300466,1.21768
25920,1.178515,1.071189,1.064468,1.147996,1.293078,1.267027
25930,1.191118,1.089268,1.026252,1.218597,1.289135,1.342333
25940,1.179869,1.156132,1.006699,1.177775,1.264718,1.369562
25950,1.186476,1.062524,1.021357,1.268926,1.326926,1.409602
25960,1.159211,1.07961,0.911633,1.167626,1.262788,1.264787
25970,1.255389,1.189528,0.981189,1.234907,1.246242,1.301974
25980,1.370233,1.071403,0.983144,1.207397,1.27756,1.364284
25990,1.3178,1.083306,1.033613,1.132448,1.274368,1.363402
26000,1.308918,1.108753,1.022384,1.189216,1.347117,1.321049
26010,1.220901,1.161701,1.025,1.118188,1.239086,1.226098
26020,1.163227,1.206498,0.962384,1.113134,1.264541,1.285502
26030,1.157447,1.177199,0.943515,1.167013,1.243291,1.32884
26040,1.104997,1.114297,0.940472,1.168757,1.265847,1.426425
26050,1.10715,1.196866,0.96773,1.161041,1.356888,1.375006
26060,1.221414,1.122384,0.932259,1.123934,1.326473,1.400772
26070,1.212141,1.042395,0.963365,1.18806,1.262826,1.40214
26080,1.273883,1.065456,0.996279,1.183391,1.234259,1.383448
26090,1.389079,1.036642,1.001077,1.153148,1.309016,1.505013
26100,1.259048,1.074012,0.953257,1.113256,1.268978,1.45582
26110,1.170236,1.233751,0.944832,1.118943,1.26621,1.375393
26120,1.213876,1.179994,1.04304,1.223955,1.320805,1.399111
26130,1.205535,1.133062,1.017015,1.097757,1.292497,1.310728
26140,1.178607,1.106972,0.940433,1.10817,1.328142,1.315535
26150,1.195597,1.134743,1.006287,1.043391,1.234148,1.432979
26160,1.118556,1.106492,0.947284,1.043173,1.234777,1.432857
26170,1.160234,1.135797,0.922013,1.124283,1.204425,1.409531
26180,1.267982,1.120849,0.949894,1.114649,1.257147,1.398571
26190,1.343345,1.082774,0.940819,1.038989,1.287195,1.363204
26200,1.231013,1.018512,0.965442,1.221859,1.225861,1.387549
26210,1.20058,1.010221,0.961365,1.203856,1.18525,1.336965
26220,1.243391,1.04597,0.996517,1.241106,1.244387,1.394713
26230,1.251497,1.133547,1.014702,1.187331,1.203092,1.422695
26240,1.292028,1.120817,0.960853,1.132471,1.25407,1.325374
26250,1.308662,1.079836,0.97031,1.139846,1.258528,1.327782
26260,1.330112,1.200656,0.952897,1.158665,1.213844,1.30779
26270,1.417716,1.176203,0.971966,1.099666,1.219052,1.317243
26280,1.291408,1.217548,0.972107,1.067594,1.239072,1.313469
26290,1.215517,1.120291,0.932258,1.153695,1.212458,1.259881
26300,1.288639,1.094241,0.960558,1.085359,1.229739,1.247305
26310,1.229593,1.128867,1.013348,1.145387,1.233751,1.319388
26320,1.156696,1.07353,0.955413,1.143908,1.198572,1.277945
26330,1.241293,1.101017,0.958755,1.185681,1.274821,1.35942
26340,1.212808,1.050871,1.010394,1.254292,1.203288,1.332884
26350,1.253882,1.229481,0.995212,1.238063,1.288371,1.38644
26360,1.098434,1.126826,0.932938,1.197184,1.223009,1.339279
26370,1.173824,1.113598,0.884979,1.204338,1.205822,1.437831
26380,1.093099,1.105773,0.955015,1.286058,1.231277,1.38689
26390,1.215116,1.103535,0.941428,1.326684,1.182955,1.415744
26400,1.076782,1.162134,0.9191,1.303858,1.200889,1.202634
26410,1.016246,1.167056,0.953575,1.372916,1.227476,1.359082
26420,1.090002,0.990599,0.894449,1.341757,1.206289,1.370106
26430,1.123081,1.08186,0.963182,1.32125,1.337361,1.433772
26440,1.189056,1.068889,0.946837,1.388449,1.247828,1.474293
26450,1.153761,1.072053,1.053691,1.331589,1.320546,1.334472
26460,1.023657,1.154217,1.021204,1.431948,1.291811,1.385724
26470,1.049683,1.006545,0.963659,1.350529,1.346089,1.357275
26480,1.09262,0.992137,1.020669,1.344774,1.338896,1.245231
26490,0.981083,1.067599,1.007189,1.242583,1.343516,1.327116
26500,1.001435,1.252104,1.019622,1.357854,1.267338,1.298591
26510,1.016807,1.1884,0.931058,1.356528,1.224485,1.407899
26520,0.991906,1.068492,0.983429,1.282992,1.279095,1.346736
26530,1.004936,1.108464,0.966897,1.325744,1.287793,1.314509
26540,0.93508,1.108188,1.050499,1.350746,1.259373,1.304226
26550,0.986563,1.064003,1.030326,1.354203,1.213441,1.313889
26560,0.99097,1.148826,0.948806,1.338927,1.274561,1.394769
26570,0.946812,1.114472,0.941172,1.319319,1.256319,1.467008
26580,1.036633,1.149068,0.960395,1.31799,1.195304,1.499671
26590,0.952908,1.132248,0.98924,1.300503,1.271096,1.369035
26600,0.954359,1.074578,0.945243,1.32972,1.228017,1.437199
26610,0.966565,1.122329,0.950651,1.251731,1.250366,1.327497
26620,0.945295,1.067574,0.9685,1.309655,1.2603,1.49686
26630,0.889254,1.068677,1.011365,1.306927,1.280328,1.402072
26640,0.990243,1.116565,1.01846,1.278691,1.317047,1.446559
26650,0.943058,1.096987,0.983291,1.344852,1.308874,1.392511
26660,0.998509,1.07167,0.973101,1.308151,1.285549,1.420718
26670,0.994008,1.140397,0.989083,1.385578,1.301827,1.472746
26680,0.986569,1.108148,1.033998,1.326062,1.280185,1.465454
26690,0.967229,1.110809,0.984552,1.324808,1.195063,1.441679
26700,1.017881,1.127345,1.040283,1.316477,1.265784,1.446208
26710,0.982299,0.9998,1.060673,1.347199,1.242684,1.487193
26720,1.052534,1.031786,1.056162,1.364114,1.233748,1.536134
26730,1.031577,0.935242,1.106223,1.349792,1.207803,1.482804
26740,1.005215,0.935291,1.018494,1.289197,1.255387,1.490121
26750,1.067708,0.929571,1.001241,1.328196,1.26,1.482859
26760,1.046894,1.026727,1.001747,1.349134,1.191542,1.50614
26770,1.030689,1.014743,1.051914,1.320556,1.245436,1.532269
26780,1.025411,0.940298,1.129141,1.315916,1.231875,1.56584
26790,1.096974,1.013464,1.014696,1.343551,1.23287,1.4905
26800,1.021883,1.004462,1.011688,1.294723,1.272912,1.55731
26810,0.974706,1.036827,1.020595,1.266685,1.257219,1.54362
26820,0.979076,1.046333,1.023023,1.278358,1.221158,1.443595
26830,1.056436,1.019249,1.146985,1.290429,1.216965,1.533816
26840,0.99594,1.067585,1.077073,1.379152,1.26829,1.557796
26850,1.090374,1.00159,1.04304,1.411205,1.213029,1.571616
26860,1.045971,1.091732,1.087066,1.359394,1.204475,1.605574
26870,1.046409,1.081681,1.153204,1.368393,1.273935,1.619888
26880,1.067417,1.074643,1.081265,1.40496,1.288153,1.575303
26890,0.983825,1.105788,1.228134,1.398768,1.252763,1.552827
26900,0.968899,1.136657,1.110667,1.374211,1.224783,1.563232
26910,0.917736,1.099688,1.092138,1.431118,1.260921,1.575966
26920,0.96304,1.112612,1.053773,1.402595,1.261235,1.63931
26930,0.915826,1.0988,1.058898,1.384466,1.289414,1.507914
26940,0.972905,1.132717,1.034181,1.452187,1.214986,1.57956
26950,1.128715,1.111008,1.065628,1.463471,1.245886,1.654734
26960,0.989697,1.08334,1.126035,1.422789,1.266676,1.548501
26970,0.989591,1.088066,1.119034,1.406056,1.223784,1.546813
26980,0.926005,1.070782,1.016132,1.392293,1.27131,1.536809
26990,1.033799,1.174724,1.008051,1.38784,1.248496,1.51674
27000,1.090194,1.192408,1.012301,1.359196,1.300413,1.475937
27010,1.075617,1.169492,1.026084,1.299558,1.329896,1.458578
27020,0.971824,1.145892,1.03769,1.416166,1.351326,1.42945
27030,0.964211,1.180291,0.98454,1.396456,1.314501,1.533176
27040,1.050827,1.083132,0.998818,1.462263,1.245521,1.609295
27050,0.919059,1.111002,0.970018,1.417456,1.243221,1.599552
27060,0.977524,1.080821,1.012396,1.343188,1.264957,1.612813
27070,0.956687,1.107222,0.975961,1.428566,1.269935,1.563506
27080,0.976089,1.136104,0.921606,1.465731,1.237908,1.609538
27090,0.945603,1.121618,1.010622,1.439973,1.258253,1.539375
27100,1.014806,1.127315,1.009377,1.470065,1.265025,1.531635
27110,1.069829,1.077459,1.095938,1.534097,1.229636,1.535564
27120,1.118202,1.098939,1.075193,1.456574,1.304082,1.551748
27130,1.052984,1.058376,1.0439,1.484268,1.285061,1.552771
27140,1.058477,1.014688,1.071505,1.503812,1.321125,1.444448
27150,1.050751,1.08251,1.092044,1.46677,1.311768,1.409203
27160,0.911136,1.041197,1.016211,1.496849,1.210659,1.416449
27170,0.979855,1.054826,0.994867,1.489394,1.254666,1.472711
27180,1.098595,1.016156,1.111327,1.509491,1.274296,1.502524
27190,0.95476,1.047823,1.09085,1.450975,1.290846,1.629426
27200,0.980384,1.124987,1.170712,1.385688,1.275206,1.418559
27210,1.043469,1.062977,1.103681,1.458269,1.169947,1.314374
27220,0.992505,1.072367,1.070794,1.487148,1.275706,1.315881
27230,1.011855,1.015605,1.103704,1.430319,1.291007,1.369515
27240,1.03107,1.047635,1.071303,1.52538,1.255394,1.356173
27250,1.088217,1.082091,1.152314,1.430129,1.230773,1.457738
27260,0.992045,1.100791,1.165662,1.38699,1.221838,1.481205
27270,1.02875,1.000277,1.122357,1.386999,1.216934,1.369266
27280,0.9566,1.071009,1.141545,1.414142,1.2351,1.496578
27290,1.056767,1.083956,1.139983,1.4462,1.240092,1.529464
27300,1.015442,1.107747,1.187632,1.434932,1.286561,1.438132
27310,0.982023,1.085054,1.132364,1.464968,1.354987,1.510917
27320,1.151108,1.039974,1.10822,1.484681,1.374746,1.479442
27330,1.09824,1.078338,1.135381,1.485404,1.362684,1.566416
27340,1.166262,1.070822,1.142377,1.45986,1.304859,1.539811
27350,1.174228,1.064876,1.16342,1.477102,1.296082,1.40495
27360,0.988093,1.174386,1.154189,1.440025,1.293101,1.37067
27370,0.977685,1.153852,1.104614,1.46387,1.374421,1.467335
27380,1.007049,1.142407,1.168279,1.397457,1.295356,1.350669
27390,1.081868,1.080081,1.059068,1.457599,1.297486,1.458426
27400,1.081524,1.117836,1.039871,1.327515,1.32111,1.429381
27410,1.035354,1.033778,1.010814,1.378298,1.295838,1.707003
27420,1.083858,1.074386,1.020529,1.423572,1.303254,1.709449
27430,1.083658,1.074284,1.044323,1.468894,1.276916,1.743865
27440,1.135844,1.095692,0.964168,1.403904,1.248672,1.60802
27450,1.143675,1.139027,1.026106,1.35599,1.269152,1.577829
27460,1.144138,1.136303,0.97556,1.364384,1.241452,1.610501
27470,1.085752,1.064467,1.022971,1.317902,1.289593,1.574595
27480,1.039935,1.080519,1.007649,1.256484,1.295596,1.680242
27490,1.019458,1.046384,0.925049,1.347424,1.27808,1.604631
27500,1.191742,1.057445,1.008115,1.281645,1.36745,1.619411
27510,1.117433,1.019565,0.956819,1.30718,1.301884,1.676925
27520,1.065608,1.068872,1.017001,1.303366,1.248917,1.568456
27530,1.140553,1.012667,1.062437,1.30674,1.350786,1.608716
27540,1.187742,1.036909,1.045096,1.349321,1.27909,1.68552
27550,1.11466,1.085346,1.000276,1.304311,1.303773,1.618627
27560,1.028914,1.049504,0.932916,1.272654,1.321463,1.522563
27570,1.045677,1.058315,0.92538,1.315566,1.282877,1.532916
27580,1.027867,1.105949,0.935309,1.358563,1.353591,1.491245
27590,0.997843,1.025393,1.023711,1.271029,1.296299,1.638565
27600,1.033244,1.017175,1.037214,1.225407,1.186972,1.575394
27610,1.017707,1.043437,0.967898,1.188917,1.278727,1.480964
27620,0.950674,1.069218,1.057215,1.261197,1.267762,1.472566
27630,0.955903,1.083581,1.047141,1.279443,1.229427,1.464401
27640,1.032778,1.036872,1.0506,1.28451,1.256842,1.5227
27650,1.007304,1.058629,0.981349,1.210231,1.242955,1.703957
27660,1.078013,1.025163,1.051231,1.260174,1.191094,1.716826
27670,1.080274,1.071862,1.057184,1.131831,1.266633,1.6712
27680,1.091909,0.994539,1.068491,1.157897,1.277816,1.632291
27690,1.044291,0.970107,1.067775,1.125873,1.255758,1.528674
27700,1.034994,1.007522,1.060898,1.202298,1.307738,1.656379
27710,1.064226,1.056064,1.088599,1.183145,1.308353,1.68208
27720,0.96132,1.041423,1.095622,1.132194,1.259466,1.61845
27730,0.986715,1.048016,1.145977,1.157014,1.27902,1.593907
27740,1.015813,1.037045,1.178086,1.168877,1.290259,1.605019
27750,0.945062,1.063144,1.110619,1.194032,1.359648,1.624587
27760,1.045161,0.994748,1.102729,1.304592,1.322989,1.54596
27770,1.052479,1.099227,1.132994,1.204409,1.292171,1.665455
27780,1.034116,1.118036,1.116231,1.234858,1.259128,1.655677
27790,1.027108,1.201578,1.09898,1.284121,1.26747,1.723045
27800,1.07742,1.151681,1.100014,1.247041,1.302195,1.643849
27810,1.063545,1.082867,1.047342,1.291597,1.245383,1.725128
27820,1.091,1.11445,1.103815,1.253929,1.284218,1.554014
27830,0.959754,1.104333,1.042683,1.257659,1.267009,1.477441
27840,0.959036,1.093978,1.103065,1.191941,1.285358,1.575249
27850,0.928646,1.107819,1.147862,1.191537,1.262932,1.531037
27860,0.924249,1.059343,1.03048,1.176322,1.232532,1.49997
27870,0.962746,1.10628,1.037582,1.281482,1.268302,1.492173
27880,0.908817,1.080069,1.033043,1.18753,1.199741,1.650096
27890,0.881326,1.023625,1.139025,1.272092,1.250167,1.604533
27900,0.906702,1.161349,1.135506,1.148104,1.234419,1.62149
27910,0.961854,1.112473,1.148088,1.165701,1.276383,1.620145
27920,0.92648,1.001996,1.151011,1.228416,1.206704,1.531304
27930,1.013067,1.056497,1.122588,1.175887,1.225846,1.690444
27940,1.064274,1.083158,1.127626,1.27528,1.225029,1.585727
27950,0.949393,1.02217,1.036691,1.124813,1.173894,1.664283
27960,1.036414,1.172191,1.072954,1.120827,1.232004,1.690937
27970,1.05178,1.154258,1.153655,1.260011,1.211622,1.680287
27980,1.161616,1.213138,1.077692,1.245166,1.218544,1.705113
27990,1.148103,1.156103,1.053125,1.270144,1.259295,1.468079
28000,1.010749,1.156923,1.094757,1.270168,1.259767,1.552216
28010,0.966311,1.247454,1.138652,1.319737,1.30241,1.459168
28020,0.922502,1.164802,1.123171,1.270862,1.236093,1.535051
28030,0.985211,1.167003,1.0266,1.266281,1.2027,1.433779
28040,0.985678,1.097231,1.126576,1.27049,1.331251,1.669034
28050,0.975505,1.15343,1.069088,1.153763,1.246021,1.593636
28060,1.073197,1.102243,1.130495,1.214263,1.264716,1.604945
28070,1.109128,1.110127,1.024428,1.275515,1.271221,1.515681
28080,1.06085,1.097025,1.093139,1.228007,1.277629,1.515296
28090,1.01695,1.151814,1.06459,1.203659,1.291428,1.537495
28100,0.926851,1.096091,1.116367,1.196628,1.317663,1.532874
28110,1.041476,1.062777,1.078828,1.239716,1.255909,1.611917
28120,0.962993,1.040382,1.01071,1.340645,1.241282,1.567424
28130,0.940036,1.08079,0.986334,1.295756,1.294365,1.658072
28140,0.942938,1.058469,1.091486,1.257407,1.345615,1.637904
28150,0.880104,1.118593,1.045531,1.264497,1.345274,1.646916
28160,0.949372,1.091921,1.09611,1.194903,1.2914,1.504605
28170,0.952936,1.171764,1.112425,1.167628,1.267005,1.553558
28180,1.03352,1.097008,1.107128,1.177672,1.322898,1.679012
28190,0.931263,1.265073,1.036338,1.103654,1.268031,1.710904
28200,0.900027,1.166172,1.03808,1.186941,1.284907,1.666659
28210,1.016477,1.235249,1.003388,1.192785,1.330046,1.741788
28220,0.936801,1.288353,1.062161,1.20679,1.325775,1.727271
28230,0.945366,1.190245,1.07602,1.256968,1.271299,1.675258
28240,0.994848,1.275522,1.110313,1.226265,1.253209,1.682881
28250,0.938696,1.247796,1.054934,1.210814,1.387297,1.622276
28260,0.969681,1.296879,1.006778,1.224136,1.286897,1.473057
28270,0.984301,1.262468,0.987231,1.279177,1.3152,1.498096
28280,1.030522,1.312157,1.049009,1.32115,1.244153,1.587433
28290,0.962813,1.20169,0.949924,1.310258,1.308724,1.513674
28300,0.909329,1.176969,1.014298,1.212514,1.282182,1.579391
28310,1.008665,1.227468,1.054107,1.270051,1.29889,1.631653
28320,1.019406,1.226757,1.026736,1.295213,1.303495,1.646507
28330,1.067328,1.091986,1.149433,1.236989,1.355465,1.772453
28340,1.006433,1.120761,1.095746,1.225463,1.315576,1.642884
28350,0.973141,1.091186,1.000458,1.300249,1.281443,1.640071
28360,0.905787,1.079741,1.102172,1.282171,1.292574,1.678955
28370,0.977685,1.156315,1.106473,1.36623,1.334145,1.695862
28380,0.979916,1.112372,1.023347,1.255555,1.349709,1.662856
28390,0.995157,1.215049,0.999013,1.314083,1.368568,1.632737
28400,0.903883,1.207525,0.976593,1.202299,1.377663,1.741435
28410,0.950922,1.228182,1.035803,1.214505,1.265939,1.749464
28420,0.995816,1.183622,1.13993,1.201005,1.335366,1.817027
28430,1.015434,1.082472,1.14064,1.231888,1.21372,1.753468
28440,0.943854,1.113379,1.059465,1.268732,1.354271,1.668396
28450,0.967543,1.122531,1.086098,1.339178,1.334821,1.860406
28460,0.944171,1.209764,1.14376,1.344561,1.347587,1.720646
28470,0.955468,1.166349,0.994249,1.372978,1.240243,1.705002
28480,1.024259,1.143062,0.97669,1.343139,1.25775,1.739814
28490,0.912701,1.174822,0.941146,1.250321,1.360854,1.761153
28500,0.935261,1.193527,1.019928,1.22275,1.360076,1.729842
28510,1.00973,1.17016,1.003457,1.252991,1.260215,1.808129
28520,1.06292,1.220231,0.962208,1.214591,1.321346,1.887394
28530,1.067798,1.145359,1.021935,1.187518,1.331888,1.69868
28540,1.051571,1.315111,1.011858,1.130209,1.360671,1.664829
28550,0.965811,1.143261,1.051077,1.156339,1.296778,1.651336
28560,0.938247,1.273734,0.986693,1.161744,1.262659,1.772577
28570,0.991818,1.270503,0.984805,1.248056,1.259161,1.790953
28580,1.026552,1.269272,1.023127,1.243889,1.30609,1.821155
28590,0.960274,1.244373,1.058386,1.261232,1.258625,1.800194
28600,1.028937,1.217683,1.025006,1.349786,1.353155,1.642252
28610,1.053232,1.353409,1.059532,1.276068,1.30786,1.588503
28620,1.031729,1.420663,1.097089,1.267812,1.262376,1.559004
28630,1.122356,1.358689,1.102414,1.248698,1.389578,1.581372
28640,1.050686,1.414095,1.039218,1.247485,1.34526,1.697076
28650,1.086314,1.37751,1.052269,1.244873,1.245672,1.742715
28660,1.059707,1.264568,1.043387,1.144784,1.259181,1.627566
28670,1.055097,1.299164,1.090424,1.092246,1.342405,1.719717
28680,0.940098,1.280965,1.17658,1.186581,1.290916,1.616927
28690,1.074951,1.314542,1.071105,1.276469,1.351088,1.690146
28700,1.091606,1.324263,1.010883,1.285909,1.349098,1.619495
28710,0.9157,1.354296,1.108846,1.282083,1.280243,1.63991
28720,0.928758,1.30752,1.00427,1.328832,1.296361,1.663437
28730,0.938355,1.239031,1.031585,1.296264,1.340295,1.683581
28740,0.911971,1.227721,1.062256,1.31065,1.324593,1.562554
28750,0.980728,1.317874,1.005186,1.178112,1.364549,1.565207
28760,0.965601,1.295367,1.005083,1.299713,1.300912,1.599423
28770,0.90411,1.188281,1.001254,1.215928,1.333447,1.633175
28780,0.941315,1.176906,1.054241,1.232345,1.279626,1.660109
28790,0.945117,1.20894,1.088891,1.236831,1.25796,1.783072
28800,0.979259,1.175961,1.108349,1.233684,1.315573,1.631016
28810,0.940414,1.16052,1.131285,1.328943,1.245,1.76773
28820,0.93304,1.204009,1.086873,1.338604,1.265185,1.617077
28830,0.936959,1.276638,1.069257,1.46324,1.202558,1.604818
28840,0.974752,1.17764,1.021353,1.224392,1.220791,1.594542
28850,0.923287,1.216392,1.013873,1.264505,1.246069,1.750393
28860,0.952011,1.243992,0.986024,1.282649,1.327364,1.598289
28870,0.964698,1.358585,1.003096,1.30523,1.248422,1.665837
28880,0.909881,1.343768,1.066598,1.275043,1.304277,1.659929
28890,0.894821,1.26763,1.172901,1.315305,1.269294,1.789745
28900,0.859905,1.276746,1.143121,1.256011,1.352471,1.75605
28910,0.883562,1.294992,1.190381,1.305362,1.269124,1.708513
28920,0.963966,1.283764,1.226151,1.270377,1.322746,1.584736
28930,0.881204,1.27565,1.184057,1.288368,1.298184,1.546688
28940,0.99546,1.284558,1.186474,1.317481,1.272892,1.698804
28950,0.975732,1.344388,1.170132,1.348811,1.258068,1.69206
28960,0.906398,1.186753,1.147225,1.366412,1.273584,1.606705
28970,0.985696,1.259875,0.969864,1.396125,1.262995,1.615953
28980,0.935892,1.316419,1.017228,1.360978,1.262144,1.704117
28990,0.924535,1.312674,1.087044,1.446642,1.30185,1.793229
